DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EE,2014,-1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EE,2015,-1.0,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EE,2016,-1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EE,2017,-1.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EE,2018,-1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EE,2019,-1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EE,2020,-2.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EL,2009,0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EL,2010,0.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EL,2011,-0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EL,2012,-1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EL,2013,-1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EL,2014,-2.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EL,2015,-2.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EL,2016,-2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EL,2017,-3.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EL,2018,-3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EL,2019,-3.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EL,2020,-4.3,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ES,2009,2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ES,2010,2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ES,2011,1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ES,2012,1.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ES,2013,0.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ES,2014,0.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ES,2015,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ES,2016,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ES,2017,-0.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ES,2018,-1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ES,2019,-1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ES,2020,-3.2,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2007,2009,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2007,2010,1.0,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2007,2011,0.8,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2007,2012,0.5,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2007,2013,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2007,2014,0.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2007,2015,-0.2,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2007,2016,0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2007,2017,-0.3,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2007,2018,-0.6,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2007,2019,-0.7,bep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2020,2009,0.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2020,2010,0.6,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2020,2011,0.3,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2020,2012,-0.1,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2020,2013,-0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2020,2014,0.0,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2020,2015,-0.7,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2020,2016,-0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2020,2017,-0.7,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2020,2018,-1.0,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2020,2019,-1.1,bep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU27_2020,2020,-2.5,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU28,2009,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU28,2010,1.0,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU28,2011,0.8,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU28,2012,0.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU28,2013,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU28,2014,0.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU28,2015,-0.2,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU28,2016,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU28,2017,-0.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU28,2018,-0.6,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EU28,2019,-0.7,bep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FI,2009,2.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FI,2010,1.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FI,2011,1.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FI,2012,1.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FI,2013,1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FI,2014,0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FI,2015,0.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FI,2016,-0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FI,2017,-0.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FI,2018,-1.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FI,2019,-1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FI,2020,-1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FR,2009,4.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FR,2010,4.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FR,2011,4.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FR,2012,3.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FR,2013,3.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FR,2014,3.9,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FR,2015,3.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FR,2016,2.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FR,2017,2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FR,2018,2.2,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FR,2019,2.1,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FR,2020,1.0,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FX,2009,4.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FX,2010,4.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FX,2011,4.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,FX,2012,3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,GE,2010,3.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,GE,2011,1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,GE,2014,2.8,be
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,GE,2015,2.7,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,GE,2016,1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,GE,2017,1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,GE,2018,1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,GE,2019,0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HR,2009,-1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HR,2010,-2.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HR,2011,-2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HR,2012,-2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HR,2013,-2.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HR,2014,-2.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HR,2015,-4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HR,2016,-3.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HR,2017,-4.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HR,2018,-3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HR,2019,-3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HR,2020,-5.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HU,2009,-3.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HU,2010,-4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HU,2011,-4.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HU,2012,-3.9,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HU,2013,-3.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HU,2014,-3.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HU,2015,-4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HU,2016,-3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HU,2017,-3.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HU,2018,-3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HU,2019,-3.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,HU,2020,-4.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IE,2009,10.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IE,2010,10.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IE,2011,10.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IE,2012,9.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IE,2013,8.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IE,2014,8.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IE,2015,7.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IE,2016,7.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IE,2017,6.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IE,2018,6.1,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IE,2019,5.7,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IE,2020,4.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IS,2009,9.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IS,2010,9.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IS,2011,7.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IS,2012,8.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IS,2013,6.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IS,2014,7.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IS,2015,5.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IS,2016,5.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IS,2017,5.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IS,2018,5.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IS,2019,6.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IS,2020,6.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IT,2009,-0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IT,2010,-0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IT,2011,-0.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IT,2012,-1.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IT,2013,-1.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IT,2014,-1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IT,2015,-2.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IT,2016,-2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IT,2017,-3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IT,2018,-3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IT,2019,-3.6,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,IT,2020,-5.8,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LI,2009,5.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LI,2010,2.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LI,2011,4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LI,2012,3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LI,2013,2.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LI,2014,2.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LI,2015,1.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LI,2016,2.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LI,2017,2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LI,2018,2.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LI,2019,2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LI,2020,0.9,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LT,2009,-3.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LT,2010,-3.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LT,2011,-3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LT,2012,-3.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LT,2013,-3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LT,2014,-3.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LT,2015,-3.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LT,2016,-3.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LT,2017,-4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LT,2018,-4.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LT,2019,-3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LT,2020,-6.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LU,2009,4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LU,2010,4.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LU,2011,3.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LU,2012,4.0,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LU,2013,4.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LU,2014,4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LU,2015,3.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LU,2016,3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LU,2017,3.2,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LU,2018,3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LU,2019,3.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LU,2020,2.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LV,2009,-3.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LV,2010,-4.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LV,2011,-4.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LV,2012,-4.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LV,2013,-4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LV,2014,-3.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LV,2015,-3.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LV,2016,-3.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LV,2017,-4.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LV,2018,-4.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LV,2019,-4.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,LV,2020,-5.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MC,2015,0.5,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MC,2016,-0.1,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MC,2018,-0.7,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MD,2009,-0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MD,2010,-0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MD,2011,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MD,2012,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MD,2013,-0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MD,2014,-0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MD,2015,-0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MD,2016,-0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MD,2017,-0.8,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ME,2009,4.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ME,2010,2.9,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ME,2011,2.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ME,2012,2.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ME,2013,2.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ME,2014,2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ME,2015,1.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ME,2016,1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ME,2017,1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ME,2018,1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ME,2019,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,ME,2020,-0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MK,2009,2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MK,2010,2.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MK,2011,1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MK,2012,1.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MK,2013,1.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MK,2014,1.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MK,2015,1.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MK,2016,1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MK,2017,0.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MK,2018,0.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MK,2019,-0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MK,2020,-3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MT,2009,2.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MT,2010,2.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MT,2011,2.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MT,2012,1.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MT,2013,1.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MT,2014,2.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MT,2015,2.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MT,2016,2.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MT,2017,1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MT,2018,1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MT,2019,1.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,MT,2020,0.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NL,2009,3.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NL,2010,2.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NL,2011,2.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NL,2012,2.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NL,2013,1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NL,2014,2.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NL,2015,1.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NL,2016,1.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NL,2017,1.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NL,2018,0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NL,2019,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NL,2020,0.0,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NO,2009,4.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NO,2010,4.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NO,2011,3.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NO,2012,3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NO,2013,3.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NO,2014,3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NO,2015,3.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NO,2016,3.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NO,2017,3.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,NO,2018,2.7,
